Time,Price
2025-05-04 18:35:00,20152.75
2025-05-04 18:51:00,20152.75
2025-05-04 19:00:00,20152.75
2025-05-04 19:12:00,20152.75
2025-05-04 19:21:00,20162.5
2025-05-04 19:24:00,20152.75
2025-05-04 19:38:00,20152.75
2025-05-04 19:52:00,20152.75
2025-05-04 20:07:00,20162.5
2025-05-04 20:36:00,20162.5
2025-05-04 20:50:00,20152.75
2025-05-04 20:52:00,20162.5
2025-05-04 20:59:00,20162.5
2025-05-04 21:17:00,20152.75
2025-05-04 21:56:00,20152.75
2025-05-04 22:04:00,20152.75
2025-05-04 22:45:00,20162.5
2025-05-04 22:49:00,20152.75
2025-05-04 22:54:00,20162.5
2025-05-04 23:10:00,20152.75
2025-05-04 23:37:00,20152.75
2025-05-04 23:48:00,20162.5
2025-05-05 00:17:00,20152.75
2025-05-05 00:29:00,20162.5
2025-05-05 00:41:00,20162.5
2025-05-05 00:51:00,20162.5
2025-05-05 01:01:00,20152.75
2025-05-05 01:19:00,20162.5
2025-05-05 01:42:00,20162.5
2025-05-05 01:44:00,20152.75
2025-05-05 01:56:00,20152.75
2025-05-05 02:06:00,20162.5
2025-05-05 02:48:00,20162.5
2025-05-05 02:56:00,20152.75
2025-05-05 03:09:00,20152.75
2025-05-05 03:23:00,20152.75
2025-05-05 03:39:00,20162.5
2025-05-05 03:42:00,20152.75
2025-05-05 03:56:00,20152.75
2025-05-05 04:09:00,20162.5
2025-05-05 04:21:00,20152.75
2025-05-05 05:00:00,20152.75
2025-05-05 05:30:00,20162.5
2025-05-05 05:38:00,20162.5
2025-05-05 05:44:00,20152.75
2025-05-05 05:57:00,20162.5
2025-05-05 06:11:00,20152.75
2025-05-05 06:38:00,20152.75
2025-05-05 06:51:00,20152.75
2025-05-05 07:08:00,20162.5
2025-05-05 07:20:00,20162.5
2025-05-05 07:36:00,20152.75
2025-05-05 07:46:00,20152.75
2025-05-05 08:03:00,20152.75
2025-05-05 08:07:00,20162.5
2025-05-05 08:17:00,20162.5
2025-05-05 08:41:00,20152.75
2025-05-05 08:53:00,20152.75
2025-05-05 09:08:00,20162.5
2025-05-05 09:15:00,20152.75
2025-05-05 09:37:00,20152.75
2025-05-05 09:44:00,20162.5
2025-05-05 09:48:00,20152.75
2025-05-05 09:55:00,20162.5
2025-05-05 10:07:00,20162.5
2025-05-05 10:42:00,20152.75
2025-05-05 11:03:00,20162.5
2025-05-05 11:10:00,20162.5
2025-05-05 11:12:00,20152.75
2025-05-05 11:22:00,20152.75
2025-05-05 11:28:00,20162.5
2025-05-05 11:45:00,20152.75
2025-05-05 12:00:00,20162.5
2025-05-05 12:12:00,20162.5
2025-05-05 12:34:00,20162.5
2025-05-05 12:48:00,20162.5
2025-05-05 12:56:00,20162.5
2025-05-05 13:08:00,20152.75
2025-05-05 13:21:00,20152.75
2025-05-05 13:38:00,20162.5
2025-05-05 13:56:00,20162.5
2025-05-05 14:06:00,20152.75
2025-05-05 14:13:00,20162.5
2025-05-05 14:20:00,20162.5
2025-05-05 14:32:00,20162.5
2025-05-05 14:50:00,20162.5
2025-05-05 15:07:00,20152.75
2025-05-05 15:16:00,20152.75
2025-05-05 15:31:00,20152.75
2025-05-05 16:00:00,20152.75
2025-05-05 16:11:00,20152.75
2025-05-05 16:41:00,20152.75
2025-05-05 16:57:00,20162.5
2025-05-05 18:05:00,20162.5
2025-05-05 18:43:00,20162.5
2025-05-05 18:55:00,20152.75
2025-05-05 19:11:00,20152.75
2025-05-05 19:28:00,20162.5
2025-05-05 19:36:00,20152.75
2025-05-05 19:42:00,20152.75
2025-05-05 19:51:00,20162.5
2025-05-05 20:06:00,20152.75
2025-05-05 20:13:00,20162.5
2025-05-05 20:32:00,20152.75
2025-05-05 20:49:00,20152.75
2025-05-05 21:29:00,20162.5
2025-05-05 21:59:00,20152.75
2025-05-05 22:09:00,20162.5
2025-05-05 22:16:00,20152.75
2025-05-05 22:24:00,20152.75
2025-05-05 22:32:00,20152.75
2025-05-05 22:44:00,20162.5
2025-05-05 22:56:00,20162.5
2025-05-05 23:11:00,20152.75
2025-05-05 23:32:00,20162.5
2025-05-05 23:48:00,20162.5
2025-05-05 23:58:00,20162.5
2025-05-06 00:02:00,20152.75
2025-05-06 00:08:00,20162.5
2025-05-06 00:14:00,20162.5
2025-05-06 00:20:00,20152.75
2025-05-06 00:37:00,20152.75
2025-05-06 00:49:00,20152.75
2025-05-06 01:07:00,20162.5
2025-05-06 01:12:00,20152.75
2025-05-06 01:17:00,20162.5
2025-05-06 01:28:00,20152.75
2025-05-06 01:39:00,20152.75
2025-05-06 02:04:00,20152.75
2025-05-06 02:15:00,20162.5
2025-05-06 02:25:00,20162.5
2025-05-06 02:28:00,20152.75
2025-05-06 02:43:00,20162.5
2025-05-06 02:47:00,20152.75
2025-05-06 03:07:00,20152.75
2025-05-06 03:10:00,20162.5
2025-05-06 03:18:00,20152.75
2025-05-06 03:25:00,20152.75
2025-05-06 03:46:00,20152.75
2025-05-06 04:10:00,20152.75
2025-05-06 04:29:00,20152.75
2025-05-06 04:37:00,20152.75
2025-05-06 04:53:00,20162.5
2025-05-06 05:28:00,20152.75
2025-05-06 05:34:00,20152.75
2025-05-06 05:53:00,20152.75
2025-05-06 06:08:00,20162.5
2025-05-06 06:24:00,20162.5
2025-05-06 06:44:00,20162.5
2025-05-06 06:58:00,20152.75
2025-05-06 07:12:00,20162.5
2025-05-06 07:34:00,20152.75
2025-05-06 07:58:00,20152.75
2025-05-06 08:46:00,20152.75
2025-05-06 09:03:00,20162.5
2025-05-06 09:24:00,20152.75
2025-05-06 09:36:00,20152.75
2025-05-06 09:50:00,20162.5
2025-05-06 10:06:00,20152.75
2025-05-06 10:29:00,20162.5
2025-05-06 10:40:00,20162.5
2025-05-06 10:52:00,20162.5
2025-05-06 11:15:00,20152.75
2025-05-06 11:41:00,20162.5
2025-05-06 11:59:00,20152.75
2025-05-06 12:10:00,20162.5
2025-05-06 12:15:00,20152.75
2025-05-06 12:20:00,20162.5
2025-05-06 13:05:00,20152.75
2025-05-06 13:55:00,20152.75
2025-05-06 14:08:00,20162.5
2025-05-06 14:38:00,20162.5
2025-05-06 14:48:00,20162.5
2025-05-06 14:57:00,20152.75
2025-05-06 15:06:00,20162.5
2025-05-06 15:39:00,20162.5
2025-05-06 15:51:00,20162.5
2025-05-06 16:10:00,20152.75
2025-05-06 16:35:00,20152.75
2025-05-06 17:00:00,20162.5
2025-05-06 18:06:00,20152.75
2025-05-06 18:13:00,20162.5
2025-05-06 18:36:00,20162.5
2025-05-06 18:43:00,20152.75
2025-05-06 19:06:00,20162.5
2025-05-06 20:07:00,20162.5
2025-05-06 20:19:00,20152.75
2025-05-06 20:36:00,20162.5
2025-05-06 20:55:00,20162.5
2025-05-06 21:06:00,20152.75
2025-05-06 21:10:00,20162.5
2025-05-06 21:39:00,20152.75
2025-05-06 21:54:00,20152.75
2025-05-06 21:57:00,20162.5
2025-05-06 22:16:00,20152.75
2025-05-06 22:31:00,20152.75
2025-05-06 22:50:00,20152.75
2025-05-06 23:21:00,20162.5
2025-05-06 23:29:00,20152.75
2025-05-07 00:06:00,20152.75
2025-05-07 00:20:00,20162.5
2025-05-07 00:33:00,20162.5
2025-05-07 00:38:00,20152.75
2025-05-07 00:47:00,20152.75
2025-05-07 01:13:00,20152.75
2025-05-07 01:33:00,20152.75
2025-05-07 01:40:00,20162.5
2025-05-07 01:49:00,20152.75
2025-05-07 02:06:00,20152.75
2025-05-07 02:15:00,20162.5
2025-05-07 02:34:00,20152.75
2025-05-07 03:34:00,20162.5
2025-05-07 03:47:00,20152.75
2025-05-07 03:59:00,20162.5
2025-05-07 04:08:00,20162.5
2025-05-07 04:18:00,20152.75
2025-05-07 04:56:00,20152.75
2025-05-07 05:09:00,20162.5
2025-05-07 05:29:00,20152.75
2025-05-07 05:44:00,20152.75
2025-05-07 06:08:00,20152.75
2025-05-07 06:37:00,20152.75
2025-05-07 06:54:00,20162.5
2025-05-07 07:10:00,20162.5
2025-05-07 07:19:00,20162.5
2025-05-07 07:30:00,20162.5
2025-05-07 07:50:00,20152.75
2025-05-07 08:20:00,20152.75
2025-05-07 08:35:00,20152.75
2025-05-07 08:59:00,20162.5
2025-05-07 09:21:00,20152.75
2025-05-07 09:36:00,20152.75
2025-05-07 09:39:00,20162.5
2025-05-07 09:54:00,20162.5
2025-05-07 09:55:00,20152.75
2025-05-07 10:05:00,20162.5
2025-05-07 10:17:00,20162.5
2025-05-07 10:37:00,20162.5
2025-05-07 10:46:00,20152.75
2025-05-07 11:13:00,20152.75
2025-05-07 11:19:00,20152.75
2025-05-07 11:42:00,20152.75
2025-05-07 11:51:00,20162.5
2025-05-07 11:56:00,20152.75
2025-05-07 12:03:00,20162.5
2025-05-07 12:26:00,20162.5
2025-05-07 12:29:00,20152.75
2025-05-07 12:37:00,20152.75
2025-05-07 13:10:00,20162.5
2025-05-07 13:19:00,20162.5
2025-05-07 13:27:00,20152.75
2025-05-07 13:44:00,20152.75
2025-05-07 13:51:00,20152.75
2025-05-07 14:15:00,20152.75
2025-05-07 14:22:00,20152.75
2025-05-07 14:48:00,20162.5
2025-05-07 15:03:00,20162.5
2025-05-07 15:18:00,20152.75
2025-05-07 15:24:00,20152.75
2025-05-07 15:35:00,20152.75
2025-05-07 15:49:00,20162.5
2025-05-07 16:56:00,20162.5
2025-05-07 18:09:00,20152.75
2025-05-07 18:39:00,20162.5
2025-05-07 18:49:00,20162.5
2025-05-07 19:05:00,20152.75
2025-05-07 19:11:00,20162.5
2025-05-07 19:37:00,20162.5
2025-05-07 19:51:00,20152.75
2025-05-07 20:15:00,20162.5
2025-05-07 20:28:00,20152.75
2025-05-07 20:51:00,20152.75
2025-05-07 21:17:00,20162.5
2025-05-07 21:27:00,20162.5
2025-05-07 21:50:00,20152.75
2025-05-07 22:04:00,20152.75
2025-05-07 22:28:00,20162.5
2025-05-07 22:38:00,20162.5
2025-05-07 22:46:00,20162.5
2025-05-07 23:17:00,20162.5
2025-05-07 23:30:00,20162.5
2025-05-07 23:43:00,20162.5
2025-05-07 23:51:00,20162.5
